Taken_product,Yearly_avg_view_on_travel_page,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,preferred_location_type_Beach,preferred_location_type_Big Cities,preferred_location_type_Entertainment,preferred_location_type_Financial,preferred_location_type_Hill Stations,preferred_location_type_Historical site,preferred_location_type_Medical,preferred_location_type_Other,preferred_location_type_Social media,preferred_location_type_Trekking
True,249.0,38166.0,7,2,89.0,4939,1,False,35,False,1,1.0,16.0,True,False,False,False,False,False,False,False,False,False
True,305.0,12641.0,23,3,120.0,3966,2,False,24,False,1,0.0,10.0,False,False,False,False,False,True,False,False,False,False
False,237.0,39872.0,6,3,67.0,4675,2,False,29,False,1,1.0,12.0,False,False,False,False,False,False,False,False,False,True
False,282.0,11426.0,10,4,75.0,7149,4,False,26,False,1,0.0,17.0,False,False,False,False,False,False,False,False,False,True
False,353.0,34727.0,1,2,58.0,3492,8,False,23,False,3,0.0,13.0,True,False,False,False,False,False,False,False,False,False
False,221.0,51710.0,1,3,70.0,6722,1,False,26,False,1,3.0,18.0,True,False,False,False,False,False,False,False,False,False
False,385.0,46318.0,28,3,70.0,16946,4,True,31,False,2,0.0,29.0,True,False,False,False,False,False,False,False,False,False
True,305.0,10516.0,25,4,70.0,9147,2,True,25,False,3,0.0,14.0,False,True,False,False,False,False,False,False,False,False
True,399.0,36093.0,5,3,85.0,8498,9,True,41,False,3,0.0,15.0,True,False,False,False,False,False,False,False,False,False
False,233.0,22231.0,17,4,113.0,11963,1,True,30,True,4,2.0,14.0,False,False,False,False,False,True,False,False,False,False
False,303.0,18392.0,18,2,48.0,4577,1,False,23,False,1,0.0,18.0,True,False,False,False,False,False,False,False,False,False
False,245.0,20588.0,2,4,81.0,9901,1,True,43,False,1,1.0,14.0,True,False,False,False,False,False,False,False,False,False
False,318.0,9013.0,10,2,53.0,6200,2,False,31,False,1,0.0,26.0,False,False,False,False,False,True,False,False,False,False
True,242.0,37138.0,1,3,67.0,2349,2,True,25,False,1,0.0,5.0,True,False,False,False,False,False,False,False,False,False
True,339.0,32768.0,3,3,106.0,2413,6,False,27,False,3,0.0,15.0,True,False,False,False,False,False,False,False,False,False
False,327.0,17373.0,2,1,56.0,17914,0,True,30,False,4,0.0,27.0,True,False,False,False,False,False,False,False,False,False
False,423.0,9921.0,2,2,73.0,19239,4,False,32,False,4,1.0,28.0,False,False,False,False,False,True,False,False,False,False
False,426.0,7261.0,8,4,121.0,19765,7,False,36,False,1,0.0,41.0,True,False,False,False,False,False,False,False,False,False
False,307.0,16074.0,16,2,96.0,3613,9,False,27,False,2,1.0,11.0,True,False,False,False,False,False,False,False,False,False
False,266.0,33059.0,9,3,103.0,8559,2,False,30,False,4,1.0,14.0,True,False,False,False,False,False,False,False,False,False
False,307.0,18343.0,2,3,111.0,4726,3,False,29,False,3,0.0,15.0,True,False,False,False,False,False,False,False,False,False
False,317.0,35682.0,1,3,84.0,4157,0,False,27,False,4,1.0,16.0,False,True,False,False,False,False,False,False,False,False
False,268.0,16909.0,4,4,108.0,4294,3,True,22,False,2,0.0,11.0,True,False,False,False,False,False,False,False,False,False
False,390.0,26998.0,5,3,99.0,14081,1,True,28,False,2,1.0,40.0,True,False,False,False,False,False,False,False,False,False
False,295.0,35367.0,2,2,48.0,6939,4,False,26,False,4,1.0,13.0,True,False,False,False,False,False,False,False,False,False
False,260.0,17787.0,15,2,90.0,6176,2,False,24,False,4,0.0,16.0,False,False,False,False,False,True,False,False,False,False
False,194.0,30910.0,19,1,78.0,3722,4,False,29,False,3,3.0,15.0,False,False,False,False,False,True,False,False,False,False
True,449.0,21082.0,7,4,73.0,10066,7,True,31,False,4,0.0,39.0,False,False,False,False,False,True,False,False,False,False
False,309.0,11566.0,1,4,108.0,2445,3,False,33,True,3,1.0,9.0,True,False,False,False,False,False,False,False,False,False
False,281.0,21306.0,7,3,96.0,4691,3,False,35,False,4,1.0,21.0,False,True,False,False,False,False,False,False,False,False
False,375.0,29985.0,4,3,72.0,7964,3,False,32,False,3,0.0,17.0,True,False,False,False,False,False,False,False,False,False
False,216.0,45229.0,11,3,119.0,2585,9,False,36,False,2,1.0,8.0,False,False,False,False,False,True,False,False,False,False
False,396.0,49230.0,11,2,105.0,13203,3,False,33,False,2,0.0,31.0,False,False,False,False,False,False,False,False,False,True
False,142.0,39389.0,1,3,113.0,1676,3,False,24,False,3,0.0,4.0,True,False,False,False,False,False,False,False,False,False
False,271.0,28639.0,1,3,79.0,5414,2,False,25,False,2,1.0,15.0,False,False,False,False,False,True,False,False,False,False
False,213.0,27812.0,2,1,64.0,5127,4,False,28,True,2,0.0,9.0,True,False,False,False,False,False,False,False,False,False
True,421.0,9383.0,13,4,104.0,13755,8,True,28,False,3,0.0,27.0,False,True,False,False,False,False,False,False,False,False
False,426.0,47964.0,23,3,80.0,13465,6,True,21,False,1,1.0,34.0,True,False,False,False,False,False,False,False,False,False
False,262.0,35018.0,26,1,114.0,2094,1,False,42,True,3,3.0,11.0,False,False,False,False,False,False,False,False,False,True
False,308.0,42119.0,2,1,112.0,6438,7,False,34,True,2,3.0,22.0,False,False,False,False,False,True,False,False,False,False
False,269.0,10026.0,29,3,100.0,5491,4,False,28,False,1,2.0,20.0,False,False,False,False,False,True,False,False,False,False
True,246.0,24652.0,2,3,106.0,2847,7,False,34,False,3,0.0,9.0,True,False,False,False,False,False,False,False,False,False
True,269.0,23217.0,18,4,87.0,4668,0,True,25,False,3,1.0,7.0,False,True,False,False,False,False,False,False,False,False
False,297.0,24310.0,7,3,80.0,2677,2,False,25,False,4,3.0,8.0,True,False,False,False,False,False,False,False,False,False
False,268.0,14181.0,2,4,119.0,6754,3,False,25,False,4,0.0,23.0,False,False,False,False,False,False,False,False,False,True
False,223.0,25799.0,26,3,74.0,4779,1,False,29,False,3,1.0,9.0,True,False,False,False,False,False,False,False,False,False
True,244.0,11600.0,22,4,121.0,6236,3,True,30,False,4,2.0,16.0,False,False,False,False,False,True,False,False,False,False
False,300.0,52465.0,21,4,57.0,6172,5,True,26,False,4,2.0,10.0,True,False,False,False,False,False,False,False,False,False
False,393.0,18979.0,2,3,61.0,10659,4,False,23,False,2,0.0,19.0,False,True,False,False,False,False,False,False,False,False
False,321.0,42052.0,22,3,88.0,5523,5,True,29,False,1,2.0,13.0,True,False,False,False,False,False,False,False,False,False
False,289.0,50411.0,4,1,72.0,3050,7,True,35,False,4,0.0,17.0,True,False,False,False,False,False,False,False,False,False
False,261.0,38934.0,5,1,73.0,10059,7,False,32,False,1,0.0,12.0,True,False,False,False,False,False,False,False,False,False
False,252.0,17520.0,2,1,54.0,4127,2,True,28,False,1,3.0,11.0,False,True,False,False,False,False,False,False,False,False
False,301.0,52020.0,25,2,87.0,10978,3,False,38,True,2,1.0,22.0,True,False,False,False,False,False,False,False,False,False
False,192.0,48060.0,18,1,107.0,6292,3,False,28,False,2,0.0,13.0,True,False,False,False,False,False,False,False,False,False
False,399.0,11321.0,28,2,79.0,13291,3,True,27,False,2,1.0,29.0,False,False,False,False,False,True,False,False,False,False
False,337.0,32603.0,6,3,85.0,4125,1,True,33,False,1,0.0,24.0,False,False,False,False,False,True,False,False,False,False
False,212.0,7231.0,10,3,119.0,5817,3,True,26,False,4,0.0,10.0,False,True,False,False,False,False,False,False,False,False
True,211.0,4776.0,17,4,76.0,2461,2,True,29,False,4,0.0,9.0,True,False,False,False,False,False,False,False,False,False
False,210.0,23960.0,2,1,48.0,3952,1,False,23,False,4,0.0,7.0,False,False,False,False,False,True,False,False,False,False
False,329.0,40194.0,10,3,54.0,16865,1,False,24,False,3,1.0,30.0,False,False,False,False,True,False,False,False,False,False
False,405.0,9080.0,8,4,71.0,3011,9,False,25,False,3,0.0,20.0,False,False,False,False,False,False,False,True,False,False
False,287.0,51212.0,11,3,104.0,3673,4,False,33,False,1,0.0,16.0,False,False,False,False,False,True,False,False,False,False
False,271.0,7051.0,18,2,75.0,9421,2,False,21,False,3,0.0,10.0,True,False,False,False,False,False,False,False,False,False
False,196.0,33255.0,1,3,97.0,3284,6,False,24,False,2,1.0,13.0,False,False,False,False,False,False,False,False,False,True
False,203.0,22855.0,7,3,113.0,3628,0,False,31,False,4,0.0,14.0,False,False,False,False,False,False,False,True,False,False
False,223.0,11672.0,17,3,77.0,8049,1,False,32,False,1,0.0,16.0,False,False,False,False,False,False,False,True,False,False
True,374.0,51665.0,28,2,113.0,4336,5,False,33,True,1,0.0,23.0,True,False,False,False,False,False,False,False,False,False
True,227.0,11848.0,14,1,103.0,7618,2,True,31,False,1,0.0,11.0,False,False,False,False,False,False,False,True,False,False
False,410.0,34033.0,1,3,80.0,17391,7,False,26,False,4,0.0,37.0,False,False,False,False,False,True,False,False,False,False
False,445.0,36974.0,1,3,91.0,19753,5,True,36,True,3,1.0,35.0,False,False,False,False,False,True,False,False,False,False
False,427.0,39810.0,1,4,89.0,14781,2,False,26,False,4,2.0,34.0,False,False,False,False,False,True,False,False,False,False
False,276.0,41146.0,3,4,119.0,9334,5,True,29,False,4,0.0,20.0,False,True,False,False,False,False,False,False,False,False
True,244.0,23402.0,1,4,73.0,1409,2,False,25,False,2,0.0,7.0,True,False,False,False,False,False,False,False,False,False
False,235.0,29968.0,7,4,95.0,4835,8,False,34,False,2,2.0,17.0,False,True,False,False,False,False,False,False,False,False
False,238.0,6422.0,8,5,115.0,16480,5,False,35,False,3,0.0,15.0,True,False,False,False,False,False,False,False,False,False
False,266.0,19656.0,1,4,108.0,3051,5,False,29,False,3,2.0,15.0,False,False,False,False,False,False,False,True,False,False
True,238.0,7128.0,8,3,54.0,1327,1,False,24,False,3,0.0,6.0,True,False,False,False,False,False,False,False,False,False
False,210.0,48239.0,11,1,114.0,2151,0,False,30,False,2,0.0,8.0,True,False,False,False,False,False,False,False,False,False
False,276.0,6061.0,4,4,48.0,5881,3,False,37,False,3,0.0,10.0,True,False,False,False,False,False,False,False,False,False
False,284.0,11559.0,16,4,118.0,5718,4,False,23,False,1,2.0,15.0,False,True,False,False,False,False,False,False,False,False
False,361.0,16325.0,1,3,90.0,3490,9,False,24,False,3,1.0,24.0,False,False,False,False,False,False,False,False,False,True
True,201.0,13440.0,9,2,89.0,4461,3,False,25,False,1,0.0,7.0,True,False,False,False,False,False,False,False,False,False
False,291.0,49508.0,5,2,101.0,3563,1,False,31,False,1,0.0,13.0,False,False,False,False,False,False,False,False,False,True
False,433.0,43969.0,1,2,110.0,2117,2,False,36,True,4,1.0,11.0,True,False,False,False,False,False,False,False,False,False
False,366.0,12613.0,2,4,101.0,17227,3,False,32,False,2,2.0,27.0,False,False,False,False,False,True,False,False,False,False
False,189.0,51714.0,4,1,56.0,4214,1,True,30,False,3,2.0,10.0,False,False,False,False,False,True,False,False,False,False
False,255.0,21076.0,7,5,113.0,9263,4,False,27,False,3,1.0,17.0,False,True,False,False,False,False,False,False,False,False
False,267.0,14089.0,1,3,101.0,3358,5,False,32,False,1,1.0,11.0,True,False,False,False,False,False,False,False,False,False
False,321.0,44946.0,5,5,100.0,2193,3,True,28,False,1,0.0,9.0,False,False,False,False,False,True,False,False,False,False
False,305.0,23262.0,9,4,91.0,4045,3,False,28,False,3,2.0,17.0,False,False,False,False,False,False,False,True,False,False
False,243.0,11459.0,8,2,51.0,10838,2,False,37,False,1,1.0,17.0,True,False,False,False,False,False,False,False,False,False
True,359.0,13256.0,9,3,76.0,10150,6,False,25,False,1,1.0,31.0,False,True,False,False,False,False,False,False,False,False
True,302.0,20770.0,2,3,64.0,3707,3,True,35,True,2,0.0,15.0,True,False,False,False,False,False,False,False,False,False
True,245.0,50627.0,1,5,119.0,7500,3,False,35,False,1,0.0,11.0,True,False,False,False,False,False,False,False,False,False
False,349.0,36373.0,20,3,112.0,10910,4,True,34,False,2,1.0,30.0,False,False,False,False,False,True,False,False,False,False
False,240.0,48986.0,8,2,107.0,2161,10,False,37,False,4,0.0,14.0,False,False,False,False,False,True,False,False,False,False
True,237.0,18350.0,2,3,106.0,3768,8,True,28,False,3,1.0,14.0,True,False,False,False,False,False,False,False,False,False
False,351.0,50732.0,29,3,81.0,9426,4,True,36,False,4,2.0,14.0,False,False,False,False,False,False,False,False,False,True
False,371.0,42796.0,7,3,117.0,5542,4,False,28,False,1,3.0,19.0,False,True,False,False,False,False,False,False,False,False
True,260.0,38797.0,9,4,67.0,2789,1,False,32,False,4,0.0,9.0,False,False,False,False,False,False,False,False,False,True
False,313.0,7664.0,8,1,68.0,13821,3,False,26,False,3,1.0,22.0,False,False,False,False,False,True,False,False,False,False
False,215.0,30361.0,5,3,109.0,8524,1,False,34,False,4,0.0,11.0,False,False,False,False,False,True,False,False,False,False
False,337.0,34384.0,5,3,112.0,3211,4,False,27,False,4,0.0,17.0,True,False,False,False,False,False,False,False,False,False
False,411.0,15702.0,2,3,57.0,16650,5,False,20,False,2,0.0,39.0,False,False,False,False,False,True,False,False,False,False
False,375.0,52376.0,5,4,117.0,6710,2,False,26,False,2,1.0,26.0,False,False,False,False,False,False,False,False,False,True
False,314.0,31398.0,2,3,86.0,2397,4,False,31,False,3,1.0,13.0,False,False,False,False,False,True,False,False,False,False
False,335.0,51400.0,20,3,65.0,3478,1,False,25,False,3,0.0,12.0,True,False,False,False,False,False,False,False,False,False
False,255.0,15090.0,7,3,73.0,4431,2,False,22,False,1,2.0,7.0,False,False,False,False,False,True,False,False,False,False
False,266.0,46459.0,3,3,99.0,4822,3,False,34,False,4,0.0,22.0,False,False,False,False,False,False,False,True,False,False
False,238.0,47570.0,16,1,112.0,5363,10,False,34,False,3,2.0,13.0,True,False,False,False,False,False,False,False,False,False
False,324.0,26226.0,9,2,94.0,3742,1,False,35,False,3,0.0,19.0,False,False,False,False,False,True,False,False,False,False
False,341.0,13449.0,1,5,90.0,4827,9,False,27,False,3,1.0,15.0,False,True,False,False,False,False,False,False,False,False
False,236.0,34704.0,7,3,84.0,1342,3,False,23,False,2,2.0,8.0,False,False,False,False,False,False,False,False,False,True
False,434.0,14223.0,1,2,107.0,4946,2,False,44,True,1,1.0,20.0,True,False,False,False,False,False,False,False,False,False
False,375.0,52188.0,7,4,45.0,10528,4,False,37,False,2,2.0,31.0,True,False,False,False,False,False,False,False,False,False
False,268.0,29049.0,15,3,92.0,17066,7,False,33,False,4,2.0,22.0,False,False,False,False,False,True,False,False,False,False
True,224.0,52414.0,1,3,111.0,2973,3,False,28,False,4,1.0,9.0,False,False,False,False,False,False,False,False,False,True
True,225.0,4067.0,13,3,70.0,5813,5,False,27,False,1,0.0,17.0,False,False,False,False,False,False,False,False,False,True
True,261.0,27689.0,24,4,60.0,4664,0,True,39,True,3,0.0,24.0,False,False,False,False,False,True,False,False,False,False
False,273.0,23144.0,7,1,101.0,2454,2,False,22,False,1,1.0,1.0,True,False,False,False,False,False,False,False,False,False
True,192.0,13379.0,9,3,110.0,3229,3,True,20,False,3,0.0,9.0,False,False,False,False,False,True,False,False,False,False
False,186.0,29089.0,13,2,93.0,2100,1,False,30,False,3,1.0,6.0,True,False,False,False,False,False,False,False,False,False
False,341.0,41809.0,2,1,109.0,10267,5,True,34,False,2,0.0,22.0,False,False,False,False,False,True,False,False,False,False
False,228.0,43663.0,19,3,96.0,8681,3,False,28,False,3,2.0,15.0,True,False,False,False,False,False,False,False,False,False
False,237.0,11594.0,1,3,67.0,2129,2,False,27,True,1,1.0,14.0,True,False,False,False,False,False,False,False,False,False
False,426.0,43064.0,4,4,48.0,4100,2,True,31,False,2,0.0,9.0,True,False,False,False,False,False,False,False,False,False
False,255.0,38511.0,4,4,102.0,3897,8,False,33,False,4,0.0,11.0,False,False,False,False,False,True,False,False,False,False
False,364.0,20023.0,14,3,97.0,4651,3,True,35,False,3,1.0,17.0,False,False,False,False,False,True,False,False,False,False
True,220.0,10154.0,2,2,56.0,2614,9,False,29,False,3,0.0,15.0,False,False,False,False,False,True,False,False,False,False
False,218.0,49856.0,1,3,92.0,1622,3,False,36,False,4,1.0,4.0,True,False,False,False,False,False,False,False,False,False
False,217.0,16387.0,7,3,78.0,4950,2,False,26,False,4,0.0,7.0,True,False,False,False,False,False,False,False,False,False
False,378.0,9544.0,3,2,57.0,4848,6,False,36,True,1,1.0,16.0,False,False,False,False,False,True,False,False,False,False
False,231.0,14388.0,2,1,115.0,3242,1,False,22,False,3,3.0,9.0,True,False,False,False,False,False,False,False,False,False
False,219.0,37959.0,29,1,119.0,6609,3,False,31,False,2,2.0,13.0,True,False,False,False,False,False,False,False,False,False
False,259.0,18099.0,8,5,94.0,6440,3,True,30,False,1,0.0,21.0,True,False,False,False,False,False,False,False,False,False
False,250.0,17370.0,10,3,82.0,11307,2,False,39,True,2,0.0,11.0,False,False,False,False,False,True,False,False,False,False
False,413.0,36787.0,11,4,107.0,16096,5,False,37,True,1,1.0,27.0,False,False,False,False,False,True,False,False,False,False
True,222.0,7884.0,1,4,121.0,2423,8,False,27,False,3,0.0,13.0,False,False,False,False,False,False,False,False,False,True
False,342.0,4800.0,28,3,57.0,16391,5,False,30,False,3,1.0,30.0,True,False,False,False,False,False,False,False,False,False
False,306.0,38154.0,6,3,41.0,8445,5,False,28,False,4,0.0,18.0,True,False,False,False,False,False,False,False,False,False
False,357.0,8023.0,3,3,61.0,16666,9,False,32,False,4,1.0,30.0,True,False,False,False,False,False,False,False,False,False
False,276.0,36069.0,16,3,105.0,8667,2,False,38,False,4,0.0,17.0,True,False,False,False,False,False,False,False,False,False
False,186.0,17791.0,20,1,112.0,2325,1,False,28,False,2,0.0,15.0,True,False,False,False,False,False,False,False,False,False
True,308.0,23713.0,9,4,101.0,2069,5,False,31,False,2,0.0,19.0,True,False,False,False,False,False,False,False,False,False
False,266.0,34041.0,1,3,80.0,7130,1,True,32,False,4,0.0,15.0,False,False,False,False,False,False,False,False,False,True
True,238.0,19691.0,3,3,50.0,4147,1,False,21,False,1,0.0,12.0,True,False,False,False,False,False,False,False,False,False
False,388.0,11703.0,22,5,113.0,14468,2,True,28,False,4,0.0,39.0,False,False,False,False,False,True,False,False,False,False
False,266.0,50439.0,7,2,77.0,2380,1,True,48,True,2,1.0,21.0,False,False,False,False,False,False,False,False,False,True
False,329.0,42394.0,2,3,85.0,4895,4,False,37,False,2,1.0,10.0,False,False,False,False,False,True,False,False,False,False
False,291.0,23626.0,13,3,67.0,4337,3,False,36,False,1,0.0,15.0,False,False,False,False,False,True,False,False,False,False
False,229.0,15483.0,8,1,56.0,9769,4,False,29,False,3,1.0,11.0,False,False,False,False,False,False,False,True,False,False
False,259.0,20168.0,25,3,60.0,4374,3,False,27,False,4,0.0,12.0,True,False,False,False,False,False,False,False,False,False
False,349.0,33303.0,28,3,111.0,2191,6,False,31,True,4,1.0,13.0,False,False,False,False,False,False,False,False,False,True
False,328.0,10125.0,2,3,59.0,10168,3,True,27,False,3,1.0,33.0,True,False,False,False,False,False,False,False,False,False
False,313.0,47012.0,9,2,69.0,5523,2,False,28,False,4,0.0,13.0,False,False,False,False,False,True,False,False,False,False
False,259.0,20670.0,28,4,97.0,5265,2,True,29,False,2,1.0,15.0,True,False,False,False,False,False,False,False,False,False
False,308.0,31469.0,6,2,51.0,16491,3,True,38,True,4,0.0,24.0,False,False,False,False,False,True,False,False,False,False
False,194.0,12301.0,21,2,84.0,2362,2,False,35,False,2,3.0,8.0,False,False,False,False,False,False,False,False,False,True
False,305.0,40020.0,8,2,94.0,4118,3,True,40,False,3,0.0,12.0,True,False,False,False,False,False,False,False,False,False
False,352.0,18877.0,1,4,86.0,7507,3,False,22,False,1,3.0,17.0,False,False,False,False,False,False,False,False,False,True
False,273.0,49123.0,28,4,112.0,2497,0,False,29,True,1,2.0,10.0,True,False,False,False,False,False,False,False,False,False
False,250.0,28891.0,5,2,82.0,5927,5,False,27,False,1,1.0,18.0,True,False,False,False,False,False,False,False,False,False
False,277.0,40549.0,2,4,82.0,2707,5,True,31,True,4,0.0,9.0,True,False,False,False,False,False,False,False,False,False
False,375.0,17274.0,16,4,105.0,6510,9,False,36,False,3,1.0,27.0,True,False,False,False,False,False,False,False,False,False
False,225.0,20983.0,9,3,108.0,2506,7,False,30,False,1,2.0,6.0,True,False,False,False,False,False,False,False,False,False
False,255.0,43521.0,8,4,68.0,6450,3,False,27,False,4,1.0,15.0,True,False,False,False,False,False,False,False,False,False
True,231.0,25955.0,1,3,79.0,9786,3,False,21,False,4,1.0,15.0,True,False,False,False,False,False,False,False,False,False
False,290.0,31133.0,10,4,90.0,6142,4,False,32,False,3,0.0,20.0,False,False,False,False,True,False,False,False,False,False
False,274.0,34771.0,1,3,88.0,2512,1,False,32,False,2,0.0,11.0,False,False,False,False,False,True,False,False,False,False
False,233.0,45118.0,29,4,49.0,9308,3,False,24,False,2,1.0,16.0,False,False,False,False,False,False,False,False,False,True
True,269.0,3683.0,2,3,83.0,2132,3,True,30,False,4,1.0,6.0,True,False,False,False,False,False,False,False,False,False
True,404.0,21293.0,2,5,94.0,10230,2,False,25,False,2,1.0,40.0,False,False,False,False,False,False,False,False,False,True
True,296.0,31666.0,2,3,100.0,4917,6,False,29,False,1,2.0,13.0,False,False,False,False,False,True,False,False,False,False
False,247.0,42050.0,1,4,84.0,4144,5,False,33,False,2,1.0,13.0,False,False,False,False,False,False,False,False,False,True
False,368.0,38816.0,15,4,90.0,2418,8,False,31,False,4,1.0,18.0,False,False,False,False,False,False,False,True,False,False
False,268.0,16814.0,7,4,55.0,3032,2,False,20,False,3,0.0,6.0,False,False,False,False,False,True,False,False,False,False
False,423.0,24033.0,26,5,84.0,19638,2,False,35,True,3,1.0,36.0,False,True,False,False,False,False,False,False,False,False
False,265.0,47328.0,1,4,68.0,5539,11,False,28,False,2,1.0,11.0,True,False,False,False,False,False,False,False,False,False
False,205.0,16646.0,3,3,108.0,2121,1,False,36,True,1,0.0,9.0,True,False,False,False,False,False,False,False,False,False
False,298.0,43630.0,14,3,92.0,9988,2,False,30,False,4,1.0,17.0,True,False,False,False,False,False,False,False,False,False
False,293.0,15355.0,16,3,107.0,4248,4,False,25,False,2,0.0,14.0,True,False,False,False,False,False,False,False,False,False
False,285.0,30986.0,1,4,90.0,6878,8,False,29,False,1,0.0,20.0,True,False,False,False,False,False,False,False,False,False
False,223.0,47993.0,3,1,102.0,4782,2,True,29,False,4,0.0,17.0,False,False,False,False,False,True,False,False,False,False
False,276.0,23486.0,10,4,62.0,6201,4,True,36,False,3,0.0,17.0,False,False,False,False,False,True,False,False,False,False
False,298.0,51221.0,6,3,53.0,8291,3,False,22,False,1,1.0,18.0,False,False,False,False,False,True,False,False,False,False
False,223.0,34875.0,2,1,99.0,8922,2,False,34,False,4,1.0,7.0,True,False,False,False,False,False,False,False,False,False
False,388.0,9288.0,9,3,78.0,19398,6,True,33,False,3,1.0,34.0,False,True,False,False,False,False,False,False,False,False
False,179.0,34254.0,10,3,60.0,2127,3,False,29,False,4,1.0,5.0,False,False,False,False,False,False,False,False,False,True
False,279.0,45623.0,6,4,99.0,5612,3,True,28,False,4,1.0,9.0,True,False,False,False,False,False,False,False,False,False
False,322.0,37108.0,9,2,119.0,19670,9,False,40,True,4,0.0,28.0,False,False,False,False,False,False,False,True,False,False
False,271.0,26302.0,28,3,61.0,3476,3,False,32,False,4,2.0,15.0,True,False,False,False,False,False,False,False,False,False
False,265.0,22901.0,10,4,110.0,5126,1,False,28,False,2,1.0,8.0,False,False,False,False,False,False,False,False,False,True
False,308.0,4178.0,14,2,101.0,4686,2,False,28,False,3,1.0,10.0,True,False,False,False,False,False,False,False,False,False
False,335.0,34688.0,27,3,105.0,4932,6,False,19,False,3,1.0,13.0,False,False,False,False,False,False,False,False,False,True
False,276.0,47268.0,7,2,78.0,2758,2,False,29,False,4,1.0,3.0,True,False,False,False,False,False,False,False,False,False
False,353.0,19755.0,1,4,72.0,17626,3,False,27,False,2,0.0,32.0,True,False,False,False,False,False,False,False,False,False
True,219.0,11567.0,24,3,74.0,2465,2,True,27,False,3,3.0,9.0,False,False,False,False,False,True,False,False,False,False
False,178.0,16043.0,26,2,100.0,2878,3,True,29,False,2,0.0,8.0,False,False,False,False,False,False,False,True,False,False
False,384.0,43232.0,20,5,58.0,11306,3,True,27,False,3,1.0,37.0,False,False,False,False,False,True,False,False,False,False
False,245.0,22238.0,5,4,53.0,3361,5,False,32,False,4,2.0,14.0,False,False,False,False,False,False,False,True,False,False
False,335.0,46004.0,7,3,48.0,19105,2,True,25,False,4,1.0,30.0,False,False,False,False,False,True,False,False,False,False
False,233.0,8477.0,7,3,67.0,2197,2,False,25,False,2,1.0,11.0,False,False,False,False,False,True,False,False,False,False
False,347.0,35576.0,5,5,64.0,5829,1,True,24,False,1,0.0,14.0,False,False,False,False,False,True,False,False,False,False
False,348.0,11817.0,26,3,73.0,4447,2,False,25,False,1,1.0,19.0,False,True,False,False,False,False,False,False,False,False
False,240.0,25068.0,2,4,71.0,5393,7,False,22,False,4,0.0,17.0,False,False,False,False,False,False,False,True,False,False
False,276.0,19607.0,12,4,86.0,4720,10,True,22,False,2,2.0,11.0,True,False,False,False,False,False,False,False,False,False
False,268.0,14966.0,10,4,58.0,4793,2,False,25,False,1,1.0,15.0,True,False,False,False,False,False,False,False,False,False
False,376.0,25311.0,25,4,102.0,3259,3,False,28,False,4,1.0,19.0,True,False,False,False,False,False,False,False,False,False
False,300.0,48590.0,10,5,93.0,5425,4,False,28,False,4,3.0,19.0,False,False,False,False,False,True,False,False,False,False
False,216.0,45609.0,19,3,77.0,4117,1,False,33,False,1,2.0,14.0,False,False,False,False,False,False,False,True,False,False
False,270.0,28707.0,18,5,72.0,5277,3,False,25,False,4,0.0,23.0,True,False,False,False,False,False,False,False,False,False
False,223.0,20350.0,27,3,60.0,4930,0,False,36,True,2,1.0,10.0,False,False,False,False,False,True,False,False,False,False
False,166.0,19147.0,5,1,117.0,3163,1,False,25,False,3,0.0,13.0,False,False,False,False,False,True,False,False,False,False
True,148.0,19091.0,3,2,85.0,1628,3,True,19,False,3,0.0,5.0,False,False,False,False,False,True,False,False,False,False
False,367.0,41208.0,26,4,111.0,19712,5,False,28,False,3,1.0,34.0,True,False,False,False,False,False,False,False,False,False
False,301.0,6010.0,3,2,92.0,3124,2,False,29,False,4,1.0,15.0,False,False,False,False,False,True,False,False,False,False
False,314.0,30989.0,15,3,97.0,10501,3,False,21,False,4,2.0,27.0,True,False,False,False,False,False,False,False,False,False
False,273.0,7313.0,8,4,78.0,4200,1,False,29,False,4,1.0,15.0,True,False,False,False,False,False,False,False,False,False
False,290.0,23525.0,19,3,96.0,5824,5,False,28,False,1,3.0,13.0,True,False,False,False,False,False,False,False,False,False
False,300.0,24945.0,4,3,99.0,5100,2,False,31,False,4,0.0,15.0,False,False,False,False,False,True,False,False,False,False
False,348.0,46568.0,2,2,76.0,5819,3,False,31,False,1,2.0,14.0,False,False,False,False,False,False,False,True,False,False
False,293.0,13947.0,2,2,73.0,7800,3,True,38,False,4,1.0,13.0,False,False,False,False,False,True,False,False,False,False
True,270.0,25833.0,10,3,75.0,10362,10,False,33,False,3,0.0,21.0,False,False,False,False,False,True,False,False,False,False
False,286.0,51491.0,10,3,96.0,3999,3,False,24,False,1,1.0,17.0,False,False,False,False,False,True,False,False,False,False
False,306.0,15722.0,16,3,107.0,8004,8,True,31,False,4,0.0,21.0,True,False,False,False,False,False,False,False,False,False
False,341.0,21108.0,1,5,48.0,5800,4,True,30,False,3,0.0,22.0,False,False,False,False,True,False,False,False,False,False
False,371.0,12812.0,4,5,103.0,15264,3,False,37,True,2,1.0,29.0,False,False,False,False,False,True,False,False,False,False
